5671	0.2000 0.2000 0.2000 0.2000 0.2000 2015.2528 2728.5094 3210.9764 3766.7906 4634.2063 0.2000 0.2000 0.2000 0.2000 0.2000 
5672	0.2000 0.2000 0.2000 0.2000 0.2000 2645.1396 3288.7056 3757.8240 4219.5597 4708.0653 0.2000 0.2000 0.2000 0.2000 0.2000 
5673	0.2000 0.2000 0.2000 0.2000 0.2000 3482.5224 4302.7570 4759.7059 5097.1369 5605.3672 0.2000 0.2000 0.2000 0.2000 0.2000 
5674	0.2000 0.2000 0.2000 0.2000 0.2000 4019.6828 4697.5823 5103.6977 5378.7345 5777.9288 0.2000 0.2000 0.2000 0.2000 0.2000 
5675	0.2000 0.2000 0.2000 0.2000 0.2000 3576.5296 4617.8692 5187.2463 5499.9207 5834.2372 0.2000 0.2000 0.2000 0.2000 0.2000 
5676	0.2000 0.2000 0.2000 0.2000 0.2000 3198.7364 3658.8691 4061.6252 4626.9545 5483.0851 0.2000 0.2000 0.2000 0.2000 0.2000 
5677	0.2000 0.2000 0.2000 0.2000 0.2000 4711.7430 5172.1194 5422.9119 5663.6598 6019.5521 0.2000 0.2000 0.2000 0.2000 0.2000 
5682	0.2000 0.2000 0.2000 0.2000 0.2000 4233.6993 4608.6649 4874.0674 5117.4354 5450.1878 0.2000 0.2000 0.2000 0.2000 0.2000 
5683	0.2000 0.2000 0.2000 0.2000 0.2000 4579.9642 4580.2219 4621.6955 4826.8378 5313.5292 0.2000 0.2000 0.2000 0.2000 0.2000 
5684	0.2000 0.2000 0.2000 0.2000 0.2000 4659.1278 4791.6392 5077.4913 5417.4618 5665.3899 0.2000 0.2000 0.2000 0.2000 0.2000 
5685	0.2000 0.2000 0.2000 0.2000 0.2000 4676.9351 4876.8625 5057.8851 5280.8462 5601.9590 0.2000 0.2000 0.2000 0.2000 0.2000 
5686	0.2000 0.2000 0.2000 0.2000 0.2000 4382.2021 4445.4097 4563.7156 4739.6389 5168.7007 0.2000 0.2000 0.2000 0.2000 0.2000 
5687	0.2000 0.2000 0.2000 0.2000 0.2000 4676.2247 5090.4604 5235.9500 5363.6503 5519.5642 0.2000 0.2000 0.2000 0.2000 0.2000 
5688	0.2000 0.2000 0.2000 0.2000 0.2000 4686.9851 4915.8497 5074.4580 5216.6910 5408.8969 0.2000 0.2000 0.2000 0.2000 0.2000 
5689	0.2000 0.2000 0.2000 0.2000 0.2000 4753.2514 5008.6764 5189.4361 5323.0677 5500.3486 0.2000 0.2000 0.2000 0.2000 0.2000 
5690	0.2000 0.2000 0.2000 0.2000 0.2000 4911.6997 5163.8677 5297.0892 5441.3170 5677.1826 0.2000 0.2000 0.2000 0.2000 0.2000 
5691	0.2000 0.2000 0.2000 0.2000 0.2000 4530.9424 4901.3132 5271.6212 5536.7378 5793.0424 0.2000 0.2000 0.2000 0.2000 0.2000 
5692	0.2000 0.2000 0.2000 0.2000 0.2000 4367.9642 4577.2344 4729.5295 4893.0740 5201.9781 0.2000 0.2000 0.2000 0.2000 0.2000 
5829	0.2000 0.2000 0.2000 0.2000 0.2000 2588.7146 3081.9740 3438.4920 3816.3993 4277.1597 0.2000 0.2000 0.2000 0.2000 0.2000 
5830	0.2000 0.2000 0.2000 0.2000 0.2000 2839.0396 3276.5205 3578.9524 3894.2646 4362.2854 0.2000 0.2000 0.2000 0.2000 0.2000 
5831	0.2000 0.2000 0.2000 0.2000 0.2000 2592.1424 3309.1799 3853.0813 4438.6975 5087.9691 0.2000 0.2000 0.2000 0.2000 0.2000 
5832	0.2000 0.2000 0.2000 0.2000 0.2000 2985.2174 3828.6922 4273.0939 4679.7850 5256.2965 0.2000 0.2000 0.2000 0.2000 0.2000 
5833	0.2000 0.2000 0.2000 0.2000 0.2000 4265.8865 4638.0024 4873.4872 5074.1122 5351.3094 0.2000 0.2000 0.2000 0.2000 0.2000 
5834	0.2000 0.2000 0.2000 0.2000 0.2000 4564.6517 4920.5559 5141.0656 5321.1247 5530.4403 0.2000 0.2000 0.2000 0.2000 0.2000 
5835	0.2000 0.2000 0.2000 0.2000 0.2000 5221.5424 5475.1365 5603.5997 5730.6767 5916.3774 0.2000 0.2000 0.2000 0.2000 0.2000 
5836	0.2000 0.2000 0.2000 0.2000 0.2000 3561.0455 3907.5774 4331.2576 5309.6080 5849.9986 0.2000 0.2000 0.2000 0.2000 0.2000 
5837	0.2000 0.2000 0.2000 0.2000 0.2000 4073.7163 4578.1715 5045.3681 5322.5340 5615.3736 0.2000 0.2000 0.2000 0.2000 0.2000 
5838	0.2000 0.2000 0.2000 0.2000 0.2000 4693.0462 4866.1299 5008.2910 5203.0962 5501.7927 0.2000 0.2000 0.2000 0.2000 0.2000 
5843	0.2000 0.2000 0.2000 0.2000 0.2000 4544.7063 4732.8243 4840.5264 4969.1413 5223.8146 0.2000 0.2000 0.2000 0.2000 0.2000 
5844	0.2000 0.2000 0.2000 0.2000 0.2000 4481.5576 4655.8872 4801.6719 4951.8326 5182.2684 0.2000 0.2000 0.2000 0.2000 0.2000 
5845	0.2000 0.2000 0.2000 0.2000 0.2000 4569.2188 4893.7542 5118.0983 5315.7844 5543.1132 0.2000 0.2000 0.2000 0.2000 0.2000 
5846	0.2000 0.2000 0.2000 0.2000 0.2000 4558.0813 4901.2997 5166.9569 5370.1542 5625.6097 0.2000 0.2000 0.2000 0.2000 0.2000 
5847	0.2000 0.2000 0.2000 0.2000 0.2000 4312.6983 4700.0219 4986.8872 5167.8451 5425.2111 0.2000 0.2000 0.2000 0.2000 0.2000 
5991	0.2000 0.2000 0.2000 0.2000 0.2000 4183.9100 4633.8581 4950.9414 5257.5944 5683.3483 0.2000 0.2000 0.2000 0.2000 0.2000 
5992	0.2000 0.2000 0.2000 0.2000 0.2000 3927.3753 4486.5703 4783.0637 5051.6055 5457.2308 0.2000 0.2000 0.2000 0.2000 0.2000 
5993	0.2000 0.2000 0.2000 0.2000 0.2000 4108.2542 4484.1045 4739.8139 4951.8236 5199.2569 0.2000 0.2000 0.2000 0.2000 0.2000 
5996	0.2000 0.2000 0.2000 0.2000 0.2000 4516.4906 4747.3174 5316.8969 5671.1833 5940.1073 0.2000 0.2000 0.2000 0.2000 0.2000 
5997	0.2000 0.2000 0.2000 0.2000 0.2000 4596.4694 4741.6795 4837.8931 4961.2153 5229.6309 0.2000 0.2000 0.2000 0.2000 0.2000 
6622	0.2000 0.2000 0.2000 0.2000 0.2000 3984.8038 4544.6844 4829.1493 5132.3375 5591.8562 0.2000 0.2000 0.2000 0.2000 0.2000 
6623	0.2000 0.2000 0.2000 0.2000 0.2000 3994.7024 4709.6764 5060.6299 5322.8097 5615.3313 0.2000 0.2000 0.2000 0.2000 0.2000 
6626	0.2000 0.2000 0.2000 0.2000 0.2000 5122.2138 5461.9636 5620.9293 5773.3000 6061.1071 0.2000 0.2000 0.2000 0.2000 0.2000 
6627	0.2000 0.2000 0.2000 0.2000 0.2000 4672.0729 4918.4024 5062.5608 5187.5108 5376.1080 0.2000 0.2000 0.2000 0.2000 0.2000 
6628	0.2000 0.2000 0.2000 0.2000 0.2000 4986.5899 5228.2205 5380.7972 5537.5288 5754.1917 0.2000 0.2000 0.2000 0.2000 0.2000 
6629	0.2000 0.2000 0.2000 0.2000 0.2000 5021.9439 5183.5886 5261.3661 5417.4068 5776.2260 0.2000 0.2000 0.2000 0.2000 0.2000 
6781	0.2000 0.2000 0.2000 0.2000 0.2000 4207.0281 4720.4474 5043.6839 5324.6582 5725.7297 0.2000 0.2000 0.2000 0.2000 0.2000 
6782	0.2000 0.2000 0.2000 0.2000 0.2000 4833.2875 4986.4608 5167.0667 5365.7115 5651.4417 0.2000 0.2000 0.2000 0.2000 0.2000 
6783	0.2000 0.2000 0.2000 0.2000 0.2000 4651.1083 4783.5604 4934.0590 5182.6274 5489.6698 0.2000 0.2000 0.2000 0.2000 0.2000 
6784	0.2000 0.2000 0.2000 0.2000 0.2000 4505.4733 4631.1587 4703.6208 4811.4872 5008.6510 0.2000 0.2000 0.2000 0.2000 0.2000 
6785	0.2000 0.2000 0.2000 0.2000 0.2000 4419.3302 4572.0878 4635.1267 4743.8038 4977.6351 0.2000 0.2000 0.2000 0.2000 0.2000 
6786	0.2000 0.2000 0.2000 0.2000 0.2000 4576.3132 4585.0000 4607.1601 4755.1118 5204.0806 0.2000 0.2000 0.2000 0.2000 0.2000 
6787	0.3333 0.3333 0.3333 0.0000 0.0000 4605.3242 4708.4165 4836.4277 0.0000 0.0000 0.3333 0.3333 0.3333 0.0000 0.0000 
6788	0.2000 0.2000 0.2000 0.2000 0.2000 4768.7111 4856.8847 4998.4455 5298.3771 5634.4833 0.2000 0.2000 0.2000 0.2000 0.2000 
6789	0.2000 0.2000 0.2000 0.2000 0.2000 4791.8128 4868.3625 5158.7483 5499.7729 5714.7090 0.2000 0.2000 0.2000 0.2000 0.2000 
6790	0.2000 0.2000 0.2000 0.2000 0.2000 4927.1549 5121.2597 5251.2778 5428.3184 5710.3486 0.2000 0.2000 0.2000 0.2000 0.2000 
6939	0.2000 0.2000 0.2000 0.2000 0.2000 4526.8884 5075.9933 5425.8743 5751.4567 6186.9000 0.2000 0.2000 0.2000 0.2000 0.2000 
6940	0.2000 0.2000 0.2000 0.2000 0.2000 4184.7722 4683.9385 4924.7104 5153.3372 5497.0122 0.2000 0.2000 0.2000 0.2000 0.2000 
6941	0.2000 0.2000 0.2000 0.2000 0.2000 4535.0451 4735.8316 4868.5073 5032.0392 5326.6976 0.2000 0.2000 0.2000 0.2000 0.2000 
6942	0.2000 0.2000 0.2000 0.2000 0.2000 4486.8149 4608.0934 4661.3712 4738.1778 4907.1198 0.2000 0.2000 0.2000 0.2000 0.2000 
6943	0.3333 0.3333 0.3333 0.0000 0.0000 4528.3344 4616.6369 4788.1542 0.0000 0.0000 0.3333 0.3333 0.3333 0.0000 0.0000 
6944	0.2500 0.2500 0.2500 0.2500 0.0000 4559.3939 4676.3783 4768.6383 4929.3103 0.0000 0.2500 0.2500 0.2500 0.2500 0.0000 
6945	0.2500 0.2500 0.2500 0.2500 0.0000 4582.0764 4637.8203 4744.6447 5077.0378 0.0000 0.2500 0.2500 0.2500 0.2500 0.0000 
6946	0.2000 0.2000 0.2000 0.2000 0.2000 4583.5993 4607.4465 4646.3035 4751.9830 5165.7441 0.2000 0.2000 0.2000 0.2000 0.2000 
6947	0.2000 0.2000 0.2000 0.2000 0.2000 4619.8809 4865.4052 5041.7174 5238.1378 5522.3382 0.2000 0.2000 0.2000 0.2000 0.2000 
6948	0.2000 0.2000 0.2000 0.2000 0.2000 4962.2542 5153.4292 5292.7569 5423.4941 5612.0045 0.2000 0.2000 0.2000 0.2000 0.2000 
6949	0.2500 0.2500 0.2500 0.2500 0.0000 5174.2008 5372.7300 5531.7506 5702.6575 0.0000 0.2500 0.2500 0.2500 0.2500 0.0000 
6950	0.2500 0.2500 0.2500 0.2500 0.0000 5195.1119 5332.7333 5454.3358 5724.3853 0.0000 0.2500 0.2500 0.2500 0.2500 0.0000 
7088	0.2000 0.2000 0.2000 0.2000 0.2000 659.3958 878.0316 1001.5493 1149.3910 1459.2111 0.2000 0.2000 0.2000 0.2000 0.2000 
7089	0.2000 0.2000 0.2000 0.2000 0.2000 992.2378 1268.8601 1463.9240 1680.9205 1998.7010 0.2000 0.2000 0.2000 0.2000 0.2000 
7090	0.2000 0.2000 0.2000 0.2000 0.2000 1503.8434 1817.8431 2027.2368 2230.1802 2548.0392 0.2000 0.2000 0.2000 0.2000 0.2000 
7091	0.2000 0.2000 0.2000 0.2000 0.2000 1808.4649 2119.1142 2327.7990 2526.7160 2833.9611 0.2000 0.2000 0.2000 0.2000 0.2000 
7094	0.2000 0.2000 0.2000 0.2000 0.2000 2991.1889 3686.4694 4095.4094 4456.7188 4944.7420 0.2000 0.2000 0.2000 0.2000 0.2000 
7095	0.2000 0.2000 0.2000 0.2000 0.2000 3586.0392 4461.0212 4870.9476 5191.5896 5566.2399 0.2000 0.2000 0.2000 0.2000 0.2000 
7096	0.2000 0.2000 0.2000 0.2000 0.2000 3234.3535 4015.4410 4563.2747 4997.1580 5398.0705 0.2000 0.2000 0.2000 0.2000 0.2000 
7097	0.2000 0.2000 0.2000 0.2000 0.2000 4124.2507 4717.4663 5102.9778 5423.4316 5858.2476 0.2000 0.2000 0.2000 0.2000 0.2000 
7098	0.2000 0.2000 0.2000 0.2000 0.2000 5085.7188 5368.6889 5543.2660 5704.0566 5959.5174 0.2000 0.2000 0.2000 0.2000 0.2000 
7099	0.2000 0.2000 0.2000 0.2000 0.2000 4710.6252 4994.4185 5297.7159 5650.7919 6070.6098 0.2000 0.2000 0.2000 0.2000 0.2000 
7100	0.2000 0.2000 0.2000 0.2000 0.2000 4384.4733 4541.8566 4667.8712 4926.8830 5494.6889 0.2000 0.2000 0.2000 0.2000 0.2000 
7101	0.2500 0.2500 0.2500 0.2500 0.0000 4192.4139 4398.0317 4496.3731 4606.4108 0.0000 0.2500 0.2500 0.2500 0.2500 0.0000 
7102	0.2000 0.2000 0.2000 0.2000 0.2000 4321.6007 4482.4694 4596.7497 4810.1552 5088.6878 0.2000 0.2000 0.2000 0.2000 0.2000 
7103	0.2000 0.2000 0.2000 0.2000 0.2000 4358.7858 4501.7875 4615.0813 4759.8292 4998.4802 0.2000 0.2000 0.2000 0.2000 0.2000 
7104	0.2000 0.2000 0.2000 0.2000 0.2000 4491.6573 4587.0938 4668.3278 4791.7663 5245.6490 0.2000 0.2000 0.2000 0.2000 0.2000 
7105	0.2000 0.2000 0.2000 0.2000 0.2000 4767.2059 5008.1920 5359.2604 5570.2774 5783.1264 0.2000 0.2000 0.2000 0.2000 0.2000 
7106	0.2000 0.2000 0.2000 0.2000 0.2000 5149.3899 5434.0309 5574.2076 5687.2847 5849.3292 0.2000 0.2000 0.2000 0.2000 0.2000 
7107	0.2000 0.2000 0.2000 0.2000 0.2000 5281.7451 5420.0778 5539.9524 5648.0358 5794.1552 0.2000 0.2000 0.2000 0.2000 0.2000 
7108	0.3333 0.3333 0.3333 0.0000 0.0000 5292.4304 5419.2662 5597.5015 0.0000 0.0000 0.3333 0.3333 0.3333 0.0000 0.0000 
7248	0.2000 0.2000 0.2000 0.2000 0.2000 618.1347 808.0778 1018.4750 1251.4038 1656.3774 0.2000 0.2000 0.2000 0.2000 0.2000 
7249	0.2000 0.2000 0.2000 0.2000 0.2000 1109.9309 1537.9701 1784.4931 2072.5330 2631.6955 0.2000 0.2000 0.2000 0.2000 0.2000 
7250	0.2000 0.2000 0.2000 0.2000 0.2000 1074.1295 1502.0097 1786.6924 2078.2344 2507.6642 0.2000 0.2000 0.2000 0.2000 0.2000 
7251	0.2000 0.2000 0.2000 0.2000 0.2000 1198.9795 1631.1573 1967.1372 2283.0226 2712.1458 0.2000 0.2000 0.2000 0.2000 0.2000 
